api,bottom,fluid_bbl,fluid_bbl_per_ft,fluid_gal,fluid_gal_per_ft,ft_per_stage,lateral_length,max_treat_press,max_treat_rate,propp_lbs,propp_lbs_per_ft,stages,top,interval,cum_oil_365,file_no,TD,Section,Latitude,Longitude,CTB,Well_Status_Date_year,Well_Status_Date_month,Well_Status_Date_day,treatment_date_year,treatment_date_month,treatment_date_day,Spud_Date_year,Spud_Date_month,Spud_Date_day,Well_Status_encod,Wellbore_encod,Range_encod,Township_encod,Current_Operator_encod,Original_Operator_encod,Lease_Name_encod,Lease_Number_encod,County_Name_encod,QQ_encod,Field_Name_encod,Produced_Pools_BAKKEN,Produced_Pools_BAKKEN/THREE FORKS,Produced_Pools_BIRDBEAR,Produced_Pools_DUPEROW,"Produced_Pools_DUPEROW,MADISON",Produced_Pools_LODGEPOLE,Produced_Pools_MADISON,"Produced_Pools_MADISON,TYLER",Produced_Pools_ORDOVICIAN,Produced_Pools_RED RIVER,Produced_Pools_SANISH,Produced_Pools_SPEARFISH,Produced_Pools_SPEARFISH/MADISON,Produced_Pools_THREE FORKS,Produced_Pools_TYLER
33105023910000,19905,59740,6,2509080,271,308,9250,7391,30.0,2598954,280,30,10655,9250,111760.0,21641,19905.0,28,48.40096615458489,-103.4854446007158,121641.0,2012,3,14,2012,1,15,2011,11,29,0,1,99,157,9,16,2439,299,12,26,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105023920000,20133,61300,6,2574600,264,405,9721,10583,31.3,2677240,275,24,10412,9721,35764.0,21644,20264.0,8,48.60496900894951,-103.25219013019534,121644.0,2013,12,4,2013,11,22,2013,9,21,0,1,97,159,54,56,3048,1742,12,44,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105023930000,20173,63947,6,2685774,280,355,9587,8334,37.5,4005000,417,27,10586,9587,62292.0,21659,20279.0,27,48.31287153503157,-103.91773386503289,121659.0,2012,3,24,2012,3,9,2012,2,1,0,1,103,156,35,57,2787,3673,12,26,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105023940000,20442,85774,9,3602508,381,209,9437,9256,42.7,3801554,402,45,11005,9437,94697.0,21660,20442.0,4,48.18453429297309,-103.80437994837659,121660.0,2012,4,24,2012,4,3,2011,12,28,0,1,102,154,48,11,3067,23,12,43,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105023950000,20425,78141,8,3281922,342,245,9578,9156,40.6,3914980,408,39,10847,9578,61388.0,21662,20425.0,35,48.28553479460676,-103.90057372123437,121662.0,2012,5,9,2012,4,9,2011,12,11,0,1,103,156,48,11,257,23,12,44,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105023960000,21150,81551,7,3425142,333,250,10260,9609,37.4,4124420,401,41,10890,10260,83990.0,21663,21150.0,35,48.2855349374096,-103.90067649166552,121663.0,2012,5,17,2012,4,9,2011,12,15,0,1,103,156,48,11,3106,23,12,44,294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105023980000,21765,72061,6,3026562,279,10815,10815,8533,0.0,3996120,369,1,10950,10815,139939.0,21667,21765.0,5,48.02333649776598,-103.50092696160402,121667.0,2012,3,1,2012,2,12,2011,11,7,0,1,100,152,35,57,581,3548,12,9,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105023990000,21598,58002,5,2436084,232,349,10479,7470,32.0,2878080,274,30,11119,10479,126768.0,21670,21598.0,4,48.02388657578904,-103.48795631572864,121670.0,2012,5,29,2012,5,9,2012,2,12,0,1,100,152,9,16,92,390,12,13,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024000000,19951,60491,6,2540622,280,376,9044,9111,39.1,2270387,251,24,10907,9044,47539.0,21672,20105.0,10,48.4313474142965,-103.45700793496927,121672.0,2012,4,5,2012,3,30,2012,1,17,0,1,99,157,23,63,2979,1693,12,43,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024010000,22120,72346,6,3038532,290,10470,10470,8043,0.0,5046389,481,1,11650,10470,93925.0,21675,22120.0,14,48.34075002141506,-103.25162984723671,121675.0,2012,3,21,2012,2,19,2011,11,22,0,1,98,156,22,40,1175,621,12,26,328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024020000,20212,47001,4,1974042,207,595,9530,9300,37.0,2269406,238,16,10682,9530,28740.0,21684,20212.0,19,48.31454919619147,-103.98093033353096,121684.0,2013,2,5,2012,3,17,2012,2,16,0,1,103,156,35,57,1889,3676,12,43,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024030000,20414,74700,7,3137400,322,347,9740,9011,39.0,2745574,281,28,10674,9740,51895.0,21703,20525.0,13,48.43015359202585,-103.68343942250755,121703.0,2012,2,19,2012,2,4,2011,11,16,0,1,101,157,23,63,2031,1669,12,26,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024040000,20650,77651,8,3261342,337,241,9671,7412,38.1,2581003,266,40,10979,9671,111077.0,21709,20650.0,28,48.22565437476496,-103.6862083432978,121709.0,2012,8,24,2012,8,8,2011,11,23,0,1,101,155,48,11,355,31,12,31,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024050000,20870,83098,8,3490116,352,247,9915,9385,40.6,3843943,387,40,10955,9915,113346.0,21710,20870.0,31,48.19844411130543,-103.71722397729326,221710.0,2012,10,21,2012,9,9,2011,12,19,0,1,101,155,48,11,2419,2717,12,43,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024060000,20682,74100,7,3112200,321,247,9671,8595,38.3,3751960,387,39,11011,9671,95088.0,21711,20682.0,31,48.19844445007861,-103.71712137741785,221710.0,2012,10,13,2012,9,9,2011,12,23,0,1,101,155,48,11,2419,2718,12,43,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024070000,20314,69886,7,2935212,316,257,9269,8579,40.3,3713954,400,36,11045,9269,104434.0,21712,20314.0,31,48.19844478885179,-103.7170187775424,221710.0,2012,10,11,2012,9,9,2011,12,30,0,1,101,155,48,11,2419,2719,12,37,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024080000,20115,63865,6,2682330,280,318,9553,6849,31.0,3387215,354,30,10562,9553,60546.0,21715,20115.0,32,48.46026101052413,-103.37664288848472,121715.0,2012,2,23,2012,1,9,2011,11,30,0,1,98,158,9,16,1120,341,12,38,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024090000,19680,62999,6,2645958,269,327,9810,6844,27.6,3024500,308,30,9870,9810,110607.0,21717,19830.0,1,48.54553985201932,-103.02761501619335,121717.0,2013,1,3,2012,12,21,2012,9,18,0,1,96,158,28,74,2857,2186,12,13,303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024100000,19049,53501,5,2247042,243,307,9234,6076,27.3,2845640,308,30,9815,9234,119343.0,21718,19268.0,1,48.54554299821436,-103.0278339237297,121718.0,2013,1,1,2012,12,16,2012,9,16,0,1,96,158,28,74,2223,14,12,13,303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024110000,19701,36833,3,1546986,164,313,9405,8300,31.0,3306335,351,30,10296,9405,62737.0,21719,19701.0,1,48.45890842234726,-103.80566448834068,121719.0,2012,2,8,2012,2,8,2011,11,22,0,1,102,157,23,35,1398,132,12,12,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024120000,21075,80570,7,3383940,333,282,10153,8251,38.0,4090462,402,36,10922,10153,94732.0,21721,21075.0,3,48.28386488273527,-103.6524349527708,221721.0,2012,2,12,2012,2,6,2011,12,15,0,1,101,155,35,57,1975,3627,12,12,316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024130000,19895,56336,5,2366112,251,247,9421,8224,43.8,2786633,295,38,10474,9421,104108.0,21724,19895.0,30,48.400757102770655,-103.52509230581721,121724.0,2012,6,3,2012,5,26,2012,2,15,0,1,99,157,22,40,2580,1696,12,30,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024150000,20171,106236,10,4461912,454,258,9817,7658,50.0,3402983,346,38,10354,9817,140229.0,21730,20171.0,21,48.23986765774574,-102.90882880322542,221730.0,2012,5,13,2012,5,5,2011,12,12,0,1,95,155,22,40,456,2262,12,26,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024160000,19492,55487,6,2330454,252,271,9222,8900,35.9,2728078,295,34,10270,9222,138373.0,21731,19492.0,21,48.23986765774574,-102.90903411766058,221730.0,2012,5,21,2012,5,17,2011,12,10,0,1,95,155,22,40,456,2263,12,26,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024170000,20240,58294,6,2448348,256,318,9550,7048,31.0,2821361,295,30,10690,9550,63951.0,21736,20240.0,31,48.45997220813012,-103.39297386789578,121736.0,2012,4,13,2012,2,18,2012,1,5,0,1,98,158,9,16,2777,332,12,43,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024180000,21391,83733,8,3516786,344,318,10203,9485,40.9,4157360,407,32,11188,10203,98188.0,21740,21391.0,34,48.12471105166415,-103.78039965448313,221740.0,2012,3,11,2012,3,2,2011,12,17,0,1,102,154,48,11,321,23,12,25,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024210000,19350,44519,4,1869798,208,8989,8989,8632,33.0,2713363,301,1,10361,8989,58966.0,21746,19350.0,3,48.45754084552646,-103.58443673462368,121746.0,2012,1,16,2012,1,15,2011,11,21,0,1,100,157,35,101,1944,2593,12,9,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024220000,20865,69136,6,2903712,287,336,10085,8628,37.8,3594567,356,30,10780,10085,63890.0,21747,20765.0,3,48.45754330382037,-103.58608624983783,121747.0,2012,12,2,2012,11,25,2012,9,7,3,1,100,157,35,101,1283,2933,12,12,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024250000,20980,101929,9,4281018,391,10929,10929,8622,0.0,3203698,293,1,10051,10929,213763.0,21760,20980.0,4,48.196269370943185,-102.90496865632214,221760.0,2012,4,30,2012,4,25,2011,12,8,0,1,95,154,22,40,455,68,12,13,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024270000,20575,58854,5,2471868,247,333,9992,7193,30.9,2814105,281,30,10583,9992,85768.0,21775,20763.0,1,48.37214760453172,-103.48235077613865,121775.0,2012,5,18,2012,4,3,2012,2,13,0,1,100,156,9,16,2823,218,12,30,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024280000,20253,51886,5,2179212,230,315,9461,7792,31.0,3024843,319,30,10792,9461,55546.0,21778,20442.0,9,48.431141910212936,-103.3495621768236,121778.0,2012,6,14,2012,5,17,2012,2,26,0,1,98,157,9,16,493,420,12,43,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024300000,20185,57104,5,2398368,251,317,9534,4565,39.8,2479708,260,30,10651,9534,78609.0,21781,20185.0,24,48.40243974080153,-103.42130008051737,121781.0,2012,2,17,2012,2,17,2011,11,11,0,1,99,157,47,9,2396,1933,12,38,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024310000,20348,46719,4,1962198,206,316,9490,7320,31.4,2663200,280,30,10858,9490,85830.0,21797,20500.0,28,48.40103306695382,-103.34955930356705,121797.0,2012,12,7,2012,10,28,2012,8,10,0,1,98,157,9,16,315,299,12,30,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024350000,18508,76696,10,3221232,457,270,7036,9067,38.7,3845602,546,26,11472,7036,129668.0,21817,18686.0,14,48.163857518768225,-103.25813132966556,121817.0,2012,9,11,2012,9,4,2012,6,27,0,1,98,154,54,56,2236,1562,12,42,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024370000,20326,74734,7,3138828,314,263,9995,7615,39.6,2890106,289,38,10331,9995,100811.0,21819,20326.0,12,48.26864483501311,-102.96562154144728,216432.0,2012,7,6,2012,6,21,2011,12,16,0,1,96,155,22,40,306,727,12,30,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024380000,20423,91455,10,3841110,427,264,8993,8949,37.6,4761500,529,34,11430,8993,164650.0,21822,20564.0,33,48.11205506473854,-103.28669907141328,121822.0,2012,5,3,2012,4,21,2011,12,10,0,1,98,154,54,56,2871,1540,12,43,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024390000,20544,62759,6,2635878,275,298,9562,8570,31.9,3049730,318,32,10982,9562,100253.0,21845,20559.0,33,48.11196409756925,-103.55047307414465,121845.0,2012,6,16,2012,6,7,2011,11,26,0,1,100,154,9,55,376,1489,12,38,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024400000,19524,20451,2,858942,91,276,9414,8531,35.8,2719700,288,34,10110,9414,173891.0,21855,19524.0,6,48.27938357902996,-102.9378698819515,216559.0,2012,6,16,2012,6,12,2012,2,2,0,1,95,155,22,40,314,81,12,35,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024420000,20517,76949,7,3231858,324,284,9959,8005,35.1,3455890,347,35,10558,9959,88139.0,21860,20517.0,2,48.459037579268035,-103.56475193794307,121860.0,2012,3,8,2012,3,6,2012,1,9,0,1,100,157,13,19,660,3010,12,12,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024430000,20380,85720,8,3600240,368,250,9760,9387,37.7,3909580,400,39,10620,9760,66512.0,21861,20380.0,9,48.25673189289737,-103.93322328125788,221861.0,2012,5,10,2012,4,22,2012,3,8,3,1,103,155,48,11,2101,23,12,37,294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024440000,19810,61310,6,2575020,267,321,9639,5980,31.5,3968950,411,30,10171,9639,38360.0,21862,19810.0,32,48.54699667405085,-103.10941985321831,121862.0,2012,5,23,2012,4,24,2012,3,15,0,1,96,159,9,16,1787,340,12,43,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024450000,20608,68949,6,2895858,288,401,10043,8969,35.0,2859275,284,25,10565,10043,36943.0,21870,20608.0,6,48.3722018941788,-103.72672514890743,121870.0,2012,4,24,2011,11,26,2012,2,14,0,1,101,156,23,63,42,1677,12,26,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024460000,16557,142784,26,5996928,1094,274,5480,8952,79.6,2404210,438,20,11077,5480,108914.0,21873,16610.0,2,48.283530608105295,-103.51553845225924,121873.0,2012,6,19,2012,5,25,2011,12,31,0,1,100,155,59,99,254,311,12,31,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024470000,16532,140630,25,5906460,1078,273,5476,8534,76.3,2313639,422,20,11056,5476,118235.0,21874,16600.0,3,48.28358543048975,-103.53715139879174,121874.0,2012,6,29,2012,7,9,2012,4,30,0,1,100,155,59,99,2907,380,12,31,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024480000,20006,77186,8,3241812,352,235,9193,9193,38.8,3651440,397,39,10813,9193,74974.0,21878,20006.0,27,48.225853099364116,-103.9231979016508,121878.0,2012,5,6,2012,4,14,2012,1,12,0,1,103,155,48,11,1218,2504,12,31,294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024490000,21395,74167,6,3115014,291,288,10671,9372,38.8,3687380,345,37,10724,10671,90510.0,21879,21395.0,5,48.023542102760345,-103.88698923953943,121879.0,2012,6,1,2012,3,22,2011,12,13,0,1,103,152,48,11,1001,3521,12,9,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024510000,19800,57038,6,2395596,252,315,9474,6996,30.0,2502865,264,30,10326,9474,90315.0,21894,19800.0,36,48.19833393373267,-103.09934127195322,121894.0,2012,4,9,2012,2,17,2012,1,8,0,1,97,155,9,16,1613,376,12,38,326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024530000,19662,68557,7,2879394,308,388,9335,8171,49.0,2734085,292,24,10327,9335,88284.0,21899,19686.0,18,48.254130144938784,-103.07737978281672,121899.0,2012,3,9,2012,2,8,2011,12,9,0,1,96,155,57,97,591,2273,12,26,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024540000,21520,74764,7,3140088,314,277,9976,9227,40.4,4511767,452,36,11544,9976,134438.0,21902,21520.0,26,48.04083105850571,-103.51486673851076,121902.0,2012,5,9,2012,4,10,2012,1,29,0,1,100,153,35,57,3097,3586,12,44,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024550000,20550,75781,8,3182802,349,253,9110,9380,42.0,4495534,493,36,11440,9110,118038.0,21903,21550.0,26,48.04084183981666,-103.51514913991024,121903.0,2012,5,2,2012,4,1,2012,2,1,0,1,100,153,35,57,673,3586,12,44,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024560000,20175,77876,8,3270792,349,246,9364,9154,38.9,3800940,405,38,10811,9364,134661.0,21907,20175.0,4,48.28345019437626,-103.54779662910349,121907.0,2012,6,3,2012,5,13,2012,3,22,0,1,100,155,48,11,2640,3169,12,12,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024570000,19567,54366,5,2283372,243,268,9391,6800,35.0,2780000,296,35,10176,9391,82152.0,21918,19619.0,13,48.517061383296735,-103.54631249710494,121918.0,2012,7,30,2012,7,29,2012,3,3,0,1,100,158,13,19,655,787,12,30,337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024580000,19729,35338,3,1484196,154,274,9609,6850,35.0,2811000,292,35,10120,9609,79198.0,21919,19795.0,13,48.517198430748955,-103.5463115486797,121919.0,2012,7,30,2012,7,22,2012,4,5,0,1,100,158,13,19,653,655,12,30,337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024610000,19452,48283,5,2027886,231,291,8753,8216,31.2,2808296,320,30,10699,8753,87133.0,21933,19640.0,28,48.137015295308984,-103.67772122645582,121933.0,2012,2,29,2012,1,29,2011,12,24,0,1,101,154,9,16,2323,299,12,30,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024620000,20400,33618,3,1411956,143,327,9830,8400,32.0,3008746,306,30,10570,9830,38454.0,21939,20400.0,5,48.45898594359839,-103.89283871728071,121939.0,2012,3,19,2012,3,19,2011,12,19,0,1,102,157,23,35,2264,334,12,30,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024630000,19864,36464,3,1531488,162,313,9403,8300,36.0,3089634,328,30,10461,9403,53208.0,21940,19864.0,5,48.458985742965574,-103.8926943954064,121940.0,2012,3,16,2012,3,16,2011,12,28,0,1,102,157,23,35,2264,395,12,30,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024640000,19779,33519,3,1407798,148,9453,9453,7690,0.0,2126580,224,1,10326,9453,43058.0,21944,19779.0,28,48.31205233296757,-102.90443793154265,216944.0,2012,11,16,2012,11,7,2012,9,17,0,1,95,156,22,40,310,2535,12,26,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024650000,20278,58638,6,2462796,262,312,9366,6820,30.9,2848750,304,30,10912,9366,62449.0,21966,20445.0,20,48.402151605819064,-103.37052002097474,121966.0,2012,6,14,2012,6,1,2012,3,17,0,1,98,157,9,16,1011,236,12,43,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024660000,20476,57991,5,2435622,248,326,9791,6748,31.0,2581450,263,30,10685,9791,76664.0,21971,20476.0,30,48.40099560965165,-103.39844840387808,121971.0,2012,3,9,2012,2,23,2012,1,8,0,1,98,157,9,16,1951,324,12,26,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024680000,20222,78987,8,3317454,349,250,9500,9166,38.8,3822460,402,38,10722,9500,136881.0,22005,20222.0,31,48.285803500732115,-103.58783497385834,224754.0,2012,5,19,2012,5,7,2012,2,19,3,1,100,156,48,11,1998,22,12,43,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024690000,18171,58539,7,2458638,313,223,7831,7983,35.1,3436048,438,35,10340,7831,74724.0,22008,18171.0,14,48.517162212444894,-103.56811815856943,122008.0,2012,3,22,2012,3,20,2012,1,16,0,1,100,158,13,19,651,919,12,30,337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024700000,19976,56319,5,2365398,239,329,9886,7010,31.0,3611924,365,30,10090,9886,95000.0,22031,20300.0,1,48.372018545445826,-102.83676031747088,122031.0,2012,6,8,2012,5,1,2012,3,15,0,1,95,156,9,16,1976,218,12,30,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024720000,21469,41552,4,1745184,175,331,9956,8141,32.2,2924024,293,30,11513,9956,101472.0,22041,21469.0,18,48.07569714940262,-103.34370421462583,122041.0,2012,7,17,2012,7,15,2012,5,21,0,1,98,153,22,40,2579,839,12,12,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024740000,20133,39630,4,1664460,173,319,9585,8150,31.0,2988331,311,30,10548,9585,59234.0,22054,20133.0,29,48.401059204120465,-103.8965558055134,122054.0,2012,9,9,2010,9,9,2012,7,17,0,1,102,157,23,35,366,304,12,26,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024750000,20600,51189,5,2149938,215,261,9955,8617,38.5,2956156,296,38,10645,9955,75005.0,22055,20600.0,20,48.40278310360439,-103.11209050348222,122055.0,2012,7,1,2012,6,27,2012,2,9,0,1,96,157,22,40,1186,2561,12,43,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024760000,20590,75978,8,3191076,337,197,9457,9375,37.3,3721660,393,48,11133,9457,98460.0,22056,20590.0,29,48.22560956608826,-103.70638385441832,222057.0,2012,10,2,2012,9,9,2012,3,10,0,1,101,155,48,11,2993,2551,12,31,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024770000,20480,67492,7,2834664,304,320,9294,8205,41.4,3681780,396,29,11186,9294,89384.0,22057,20480.0,29,48.225608568313206,-103.70628122612524,222057.0,2012,9,28,2012,9,9,2012,3,7,0,1,101,155,48,11,2993,2550,12,31,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024810000,20320,78458,8,3295236,348,248,9455,8874,41.2,3834340,405,38,10865,9455,120724.0,22081,20320.0,26,48.225486262406044,-103.63065457826664,222081.0,2012,9,22,2012,8,18,2012,4,7,0,1,101,155,48,11,1326,28,12,25,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024820000,21407,77281,7,3245802,309,255,10488,9697,38.9,3867800,368,41,10919,10488,122865.0,22082,21407.0,26,48.22548593133087,-103.6307572115733,222082.0,2012,9,18,2012,8,18,2012,3,2,0,1,101,155,48,11,2680,28,12,30,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024830000,20425,88974,10,3736908,420,317,8892,8878,36.3,4024040,452,28,11533,8892,100385.0,22086,20553.0,3,48.106541228900824,-103.2783334517624,122086.0,2013,4,10,2013,3,28,2012,11,30,0,1,98,153,54,56,2243,1484,12,42,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024840000,20750,80641,8,3386922,361,260,9375,8306,36.8,4400587,469,36,11375,9375,104353.0,22088,20750.0,22,48.06677711181836,-103.51861977841637,219030.0,2012,9,13,2012,8,28,2012,5,25,0,1,100,153,35,57,804,3574,12,25,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024870000,20029,38222,4,1605324,171,312,9374,8300,31.0,3183957,339,30,10655,9374,61557.0,22128,20029.0,30,48.40105915446947,-103.91985617128609,122128.0,2012,4,9,2012,4,9,2012,1,23,0,1,102,157,23,35,18,319,12,26,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024890000,19910,46833,5,1966986,214,381,9157,7111,32.9,2545322,277,24,10753,9157,58251.0,22134,19910.0,22,48.40366800692718,-103.46467627656268,122134.0,2012,5,21,2012,4,13,2012,2,14,0,1,99,157,9,16,1048,252,12,38,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024900000,20643,57580,5,2418360,248,323,9719,6920,31.1,2839360,292,30,10924,9719,95964.0,22135,20643.0,22,48.4020232045222,-103.33443716406131,122135.0,2012,7,25,2012,7,6,2012,4,12,0,1,98,157,9,16,3020,252,12,38,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024910000,20556,68681,7,2884602,306,247,9408,8750,38.1,3591117,381,38,11148,9408,116289.0,22136,20556.0,1,48.28351320415184,-103.49048851748306,222136.0,2012,12,6,2012,11,17,2012,3,23,0,1,100,155,48,11,2824,22,12,14,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024920000,19555,53965,6,2266530,252,374,8977,8906,52.0,2561135,285,24,10578,8977,68227.0,22139,19918.0,6,48.19664083063549,-103.0773455333702,122139.0,2012,4,1,2012,3,13,2012,1,12,0,1,96,154,57,97,551,2290,12,13,326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024930000,20778,47436,5,1992312,211,313,9398,6900,30.8,2602150,276,30,11380,9398,98901.0,22143,20975.0,25,48.226082977191076,-103.22403209273074,122143.0,2012,12,14,2012,11,11,2012,10,1,0,1,98,155,9,16,358,270,12,30,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024940000,19830,46915,5,1970430,217,266,9073,8022,26.1,2641728,291,34,10757,9073,67970.0,22161,19830.0,34,48.460747889360036,-103.32935156951928,122161.0,2012,7,21,2012,7,3,2012,5,1,0,1,98,158,22,40,1174,1708,12,43,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024950000,20380,81627,8,3428334,373,327,9183,7929,37.8,4033933,439,28,11197,9183,92679.0,22189,20600.0,17,48.168212899620286,-103.17995526366491,122189.0,2012,7,25,2012,7,15,2012,3,25,0,1,97,154,54,56,2240,1526,12,30,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024960000,19921,84022,9,3528924,414,303,8509,9217,37.0,4015634,471,28,11412,8509,85781.0,22190,19946.0,17,48.16817781786438,-103.18015209216516,122190.0,2012,7,25,2012,7,15,2012,3,25,0,1,97,154,54,56,2240,1527,12,30,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024970000,21010,24687,2,1036854,107,1067,9604,9595,36.5,905617,94,9,11406,9604,76425.0,22225,21010.0,12,48.08267881975835,-103.48126499683212,219638.0,2012,9,8,2012,8,28,2012,3,6,0,1,100,153,35,57,19,3588,12,43,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105024990000,19445,58424,6,2453808,260,314,9429,8542,53.0,2731173,289,30,10016,9429,93356.0,22227,19520.0,16,48.429707552874156,-102.9626625459578,122227.0,2012,6,7,2012,6,2,2012,4,10,0,1,95,157,57,97,2176,2271,12,26,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105025000000,20077,44052,4,1850184,195,278,9464,8014,28.1,2663603,281,34,10613,9464,61924.0,22241,20077.0,36,48.46037650433863,-103.28846057724593,122241.0,2012,7,4,2012,6,23,2012,3,11,0,1,98,158,22,40,1172,1709,12,38,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105025010000,20190,58011,6,2436462,260,311,9355,9724,31.7,3464921,370,30,10835,9355,70573.0,22242,20190.0,9,48.083083279738176,-103.8077588707452,122242.0,2012,5,5,2012,4,30,2012,2,5,0,1,102,153,35,101,1938,3914,12,43,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33105025020000,20478,55684,5,2338728,242,321,9636,9148,31.7,3353701,348,30,10842,9636,79439.0,22243,20478.0,9,48.08308212783191,-103.80857787610493,122243.0,2012,5,5,2012,5,3,2012,3,8,0,1,102,153,35,101,1938,1768,12,38,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
