api,cum_gor_180,cum_gor_30,cum_gor_365,cum_gor_545,cum_gor_730,cum_gor_90,cum_oil_180,cum_oil_30,cum_oil_365,cum_oil_545,cum_oil_730,cum_oil_90,cum_water_180,cum_water_30,cum_water_365,cum_water_545,cum_water_730,cum_water_90,cum_wc_180,cum_wc_30,cum_wc_365,cum_wc_545,cum_wc_730,cum_wc_90
33053054750000,907.043,605.947,,,,607.612,235124.0,64130.0,,,,143109.0,61296.0,31072.0,,,,45927.0,20.679,32.638,,,,24.295
33053054800000,847.487,917.23,,,,911.292,63537.0,21433.0,,,,44680.0,91419.0,31624.0,,,,64904.0,58.997,59.604,,,,59.228
33053054810000,,989.551,,,,971.347,,20161.0,,,,49163.0,,30013.0,,,,67201.0,,59.818,,,,57.751
33053054820000,,1601.755,,,,1874.099,,28074.0,,,,53921.0,,5358.0,,,,9739.0,,16.027,,,,15.298
33053054830000,,1514.077,,,,1787.78,,33405.0,,,,62987.0,,4729.0,,,,10146.0,,12.401,,,,13.873
33053054840000,1430.172,1321.601,,,,1401.185,109398.0,33099.0,,,,71591.0,22846.0,7523.0,,,,15406.0,17.276,18.52,,,,17.709
33053054850000,,,,,,,,,,,,,,,,,,,,,,,,
33053054860000,,1527.467,,,,1715.874,,21815.0,,,,42983.0,,3887.0,,,,7594.0,,15.123,,,,15.015
33053054920000,,1356.477,,,,1355.691,,29983.0,,,,60800.0,,12466.0,,,,23071.0,,29.367,,,,27.508
33053054930000,,1371.494,,,,1380.281,,31260.0,,,,62033.0,,13680.0,,,,24034.0,,30.441,,,,27.925
33053054940000,1523.978,1366.004,,,,1541.544,67007.0,24885.0,,,,48864.0,74162.0,31602.0,,,,55365.0,52.534,55.946,,,,53.119
33053054950000,,1445.506,,,,1446.556,,25872.0,,,,63016.0,,7495.0,,,,13005.0,,22.462,,,,17.107
33053054960000,,1699.288,,,,1572.303,,31589.0,,,,76381.0,,10831.0,,,,20284.0,,25.533,,,,20.984
33053054970000,,2149.7,,,,,,12252.0,,,,,,8268.0,,,,,,40.292,,,,
33053054980000,,1800.907,,,,,,20036.0,,,,,,8769.0,,,,,,30.443,,,,
33053054990000,,1902.516,,,,1122.292,,15675.0,,,,44110.0,,29735.0,,,,38224.0,,65.481,,,,46.426
33053055000000,,1256.793,,,,1055.812,,12119.0,,,,36766.0,,12956.0,,,,23130.0,,51.669,,,,38.617
33053055010000,,1303.824,,,,,,14120.0,,,,,,11022.0,,,,,,43.839,,,,
33053055020000,,1134.091,,,,,,21619.0,,,,,,34692.0,,,,,,61.608,,,,
33053055030000,,1262.864,,,,,,30486.0,,,,,,35976.0,,,,,,54.13,,,,
33053055040000,,1352.431,,,,1199.715,,26907.0,,,,71175.0,,6709.0,,,,15673.0,,19.958,,,,18.046
33053055050000,,1737.282,,,,2232.465,,14131.0,,,,51447.0,,6290.0,,,,16822.0,,30.802,,,,24.641
33053055060000,1635.363,1375.913,,,,1654.941,72576.0,27916.0,,,,51641.0,71178.0,33976.0,,,,53681.0,49.514,54.896,,,,50.968
33053055070000,,1804.432,,,,1466.248,,15612.0,,,,43667.0,,1496.0,,,,10706.0,,8.744,,,,19.69
33053055080000,,1765.907,,,,1140.043,,15542.0,,,,41527.0,,526.0,,,,8391.0,,3.274,,,,16.81
33053055090000,,1388.953,,,,1122.575,,14773.0,,,,41603.0,,302.0,,,,6156.0,,2.003,,,,12.89
33053055100000,1966.719,2501.118,,,,1961.209,57158.0,19676.0,,,,38884.0,27076.0,12305.0,,,,19688.0,32.144,38.476,,,,33.613
33053055110000,,1033.98,,,,1304.11,,16863.0,,,,57019.0,,14265.0,,,,48130.0,,45.827,,,,45.773
33053055120000,,876.272,,,,855.234,,8932.0,,,,10671.0,,15339.0,,,,21075.0,,63.199,,,,66.386
33053055130000,,1386.938,,,,1879.924,,10380.0,,,,46278.0,,13463.0,,,,38627.0,,56.465,,,,45.494
33053055140000,1368.588,1053.357,,,,1621.141,102187.0,24581.0,,,,68122.0,64194.0,15812.0,,,,41658.0,38.583,39.145,,,,37.947
33053055150000,,1266.574,,,,1489.746,,32747.0,,,,58021.0,,33966.0,,,,61986.0,,50.914,,,,51.652
33053055160000,,1079.147,,,,1480.656,,20110.0,,,,55633.0,,19925.0,,,,52169.0,,49.769,,,,48.393
33053055170000,,1451.61,,,,1665.99,,12735.0,,,,35016.0,,13959.0,,,,35966.0,,52.293,,,,50.669
33053055180000,1675.039,2167.085,,,,1850.727,81186.0,14179.0,,,,30749.0,16334.0,4444.0,,,,8106.0,16.749,23.863,,,,20.862
33053055190000,1360.371,1871.411,,,,1362.556,124822.0,15220.0,,,,51690.0,37926.0,7138.0,,,,18095.0,23.304,31.926,,,,25.93
33053055200000,,1661.868,,,,1460.896,,14091.0,,,,16391.0,,0.0,,,,437.0,,0.0,,,,2.597
33053055210000,,1457.079,,,,878.943,,14436.0,,,,31075.0,,0.0,,,,2042.0,,0.0,,,,6.166
33053055220000,,1455.511,,,,1328.758,,4874.0,,,,15248.0,,0.0,,,,2954.0,,0.0,,,,16.229
33053055230000,1240.879,629.925,,,,1209.314,101248.0,16857.0,,,,63119.0,64518.0,13902.0,,,,33268.0,38.921,45.197,,,,34.515
33053055240000,1428.168,711.082,,,,1467.506,101848.0,14449.0,,,,51247.0,85440.0,19821.0,,,,54139.0,45.62,57.838,,,,51.372
33053055250000,1306.722,647.555,,,,1329.207,91658.0,18715.0,,,,55807.0,50645.0,13999.0,,,,35523.0,35.59,42.792,,,,38.895
33053055260000,,1345.683,,,,1238.911,,20213.0,,,,59489.0,,18589.0,,,,41275.0,,47.907,,,,40.962
33053055270000,,1434.439,,,,1336.7,,25517.0,,,,63144.0,,17279.0,,,,36820.0,,40.375,,,,36.833
33053055280000,,1385.641,,,,1343.428,,23761.0,,,,64378.0,,14889.0,,,,37962.0,,38.523,,,,37.094
33053055290000,,1370.717,,,,,,16460.0,,,,,,6170.0,,,,,,27.265,,,,
33053055300000,,1570.814,,,,,,14186.0,,,,,,4557.0,,,,,,24.313,,,,
33053055310000,,1927.573,,,,1676.242,,22611.0,,,,60241.0,,7903.0,,,,19685.0,,25.9,,,,24.629
33053055320000,1311.382,1716.594,,,,1452.941,97257.0,14361.0,,,,38515.0,17502.0,3918.0,,,,7261.0,15.251,21.434,,,,15.862
33053055330000,1717.034,2273.083,,,,1444.13,62772.0,5621.0,,,,30424.0,28449.0,4413.0,,,,14840.0,31.187,43.98,,,,32.785
33053055340000,1753.678,3547.212,,,,1612.957,72180.0,4914.0,,,,32777.0,34083.0,6334.0,,,,18164.0,32.074,56.312,,,,35.657
33053055350000,774.246,777.124,,,,752.56,28953.0,6407.0,,,,16970.0,56320.0,20448.0,,,,38922.0,66.047,76.142,,,,69.638
33053055360000,828.642,866.54,,,,793.527,47551.0,12377.0,,,,30497.0,57230.0,24015.0,,,,42034.0,54.619,65.99,,,,57.953
33053055370000,2120.146,1794.509,,,,1828.755,88583.0,20750.0,,,,55665.0,29161.0,12222.0,,,,20578.0,24.766,37.068,,,,26.99
33053055380000,2317.932,1921.94,,,,2008.833,94307.0,20305.0,,,,58170.0,31214.0,13307.0,,,,21899.0,24.868,39.59,,,,27.35
33053055390000,,1180.04,,,,,,41271.0,,,,,,13039.0,,,,,,24.008,,,,
33053055440000,,1671.152,,,,1796.056,,26380.0,,,,44828.0,,18778.0,,,,26391.0,,41.583,,,,37.056
33053055450000,,1836.534,,,,1796.62,,26514.0,,,,52231.0,,18799.0,,,,38287.0,,41.487,,,,42.298
33053055460000,,1803.759,,,,1840.276,,20857.0,,,,45781.0,,25308.0,,,,58683.0,,54.821,,,,56.175
33053055470000,,1718.066,,,,1698.525,,20644.0,,,,44967.0,,15112.0,,,,30115.0,,42.264,,,,40.109
33053055480000,913.121,655.183,,,,818.448,66897.0,18142.0,,,,45082.0,48998.0,20399.0,,,,33951.0,42.278,52.928,,,,42.958
33053055490000,926.939,723.061,,,,906.048,67356.0,17691.0,,,,47491.0,48331.0,17850.0,,,,32889.0,41.777,50.224,,,,40.917
33053055500000,,904.315,,,,,,13793.0,,,,,,29571.0,,,,,,68.193,,,,
33053055510000,,1309.213,,,,,,16316.0,,,,,,30345.0,,,,,,65.033,,,,
33053055540000,,1415.931,,,,1181.206,,14013.0,,,,30488.0,,34871.0,,,,67260.0,,71.334,,,,68.81
33053055550000,,862.3,,,,811.238,,14732.0,,,,32698.0,,34465.0,,,,68817.0,,70.055,,,,67.79
33053055560000,,803.279,,,,495.109,,305.0,,,,1378.0,,1012.0,,,,2580.0,,76.841,,,,65.184
33053055570000,,1893.831,,,,1434.655,,31135.0,,,,69906.0,,5934.0,,,,10385.0,,16.008,,,,12.934
33053055580000,2333.321,2244.401,,,,2300.267,166462.0,52260.0,,,,110538.0,40260.0,21158.0,,,,30331.0,19.475,28.819,,,,21.531
33053055590000,1962.262,2183.607,,,,2064.912,199442.0,62247.0,,,,137986.0,40078.0,20484.0,,,,34483.0,16.733,24.76,,,,19.994
33053055600000,,1285.271,,,,1358.966,,18032.0,,,,49135.0,,8151.0,,,,20168.0,,31.131,,,,29.101
33053055610000,,594.376,,,,1156.451,,9964.0,,,,45996.0,,7425.0,,,,29080.0,,42.699,,,,38.734
33053055620000,,1020.178,,,,,,18393.0,,,,,,12831.0,,,,,,41.093,,,,
33053055630000,,332.359,,,,834.536,,11937.0,,,,48866.0,,7805.0,,,,25447.0,,39.535,,,,34.243
33053055700000,,1687.805,,,,,,14326.0,,,,,,4726.0,,,,,,24.806,,,,
33053055710000,,1003.999,,,,,,14892.0,,,,,,30724.0,,,,,,67.354,,,,
33053055720000,,1037.451,,,,,,13189.0,,,,,,31228.0,,,,,,70.306,,,,
33053055730000,,1134.009,,,,,,9366.0,,,,,,26949.0,,,,,,74.209,,,,
33053055740000,,811.157,,,,,,11491.0,,,,,,28509.0,,,,,,71.273,,,,
33053055750000,,,,,,,,,,,,,,,,,,,,,,,,
33053055760000,,2180.927,,,,1943.824,,28973.0,,,,66289.0,,9101.0,,,,30668.0,,23.903,,,,31.631
33053055770000,,,,,,,,,,,,,,,,,,,,,,,,
33053055780000,,,,,,,,,,,,,,,,,,,,,,,,
33053055790000,853.809,655.653,,,,816.391,65277.0,18250.0,,,,37356.0,120733.0,36400.0,,,,66072.0,64.907,66.606,,,,63.882
33053055800000,793.355,716.824,,,,815.276,69916.0,16415.0,,,,38466.0,111723.0,36176.0,,,,66266.0,61.508,68.787,,,,63.272
33053055810000,825.914,907.139,,,,954.188,51501.0,13842.0,,,,33941.0,93447.0,21269.0,,,,54039.0,64.469,60.576,,,,61.422
33053055830000,,,,,,,,,,,,,,,,,,,,,,,,
33053055840000,,,,,,,,,,,,,,,,,,,,,,,,
33053055890000,,1548.232,,,,1703.178,,26017.0,,,,61977.0,,23281.0,,,,42831.0,,47.225,,,,40.866
33053055900000,,1480.555,,,,1739.437,,26741.0,,,,63262.0,,25531.0,,,,50974.0,,48.843,,,,44.622
33053055910000,,1597.575,,,,1557.362,,27661.0,,,,55908.0,,23604.0,,,,44830.0,,46.043,,,,44.502
33053055920000,,1569.147,,,,,,31555.0,,,,,,23197.0,,,,,,42.367,,,,
33053055940000,,1560.94,,,,,,22267.0,,,,,,12002.0,,,,,,35.023,,,,
33053056030000,,1556.763,,,,1847.448,,37798.0,,,,75827.0,,3394.0,,,,6294.0,,8.239,,,,7.664
33053056040000,,1297.362,,,,1071.537,,28465.0,,,,50529.0,,27602.0,,,,48666.0,,49.23,,,,49.061
33053056050000,,1864.68,,,,1606.097,,26967.0,,,,51822.0,,30860.0,,,,50315.0,,53.366,,,,49.262
33053056060000,,1549.574,,,,1517.144,,31483.0,,,,55300.0,,34907.0,,,,53761.0,,52.579,,,,49.294
33053056070000,,1441.887,,,,1444.108,,32325.0,,,,56924.0,,27196.0,,,,44997.0,,45.691,,,,44.149
33053056080000,,1044.922,,,,,,5307.0,,,,,,10505.0,,,,,,66.437,,,,
33053056090000,,,,,,,,,,,,,,,,,,,,,,,,
33053056110000,,928.62,,,,,,4449.0,,,,,,6178.0,,,,,,58.135,,,,
33053056120000,,1620.484,,,,1314.303,,19345.0,,,,42114.0,,15534.0,,,,25102.0,,44.537,,,,37.345
33053056130000,,1676.284,,,,1628.423,,16741.0,,,,38865.0,,12662.0,,,,23038.0,,43.064,,,,37.216
33053056180000,,1147.286,,,,,,46739.0,,,,,,4567.0,,,,,,8.901,,,,
33053056190000,,1069.683,,,,,,42694.0,,,,,,4879.0,,,,,,10.256,,,,
33053056200000,,1126.137,,,,,,45927.0,,,,,,4046.0,,,,,,8.096,,,,
33053056210000,,1094.513,,,,,,37234.0,,,,,,3432.0,,,,,,8.439,,,,
33053056220000,,1182.166,,,,1057.606,,42325.0,,,,96743.0,,3473.0,,,,6815.0,,7.583,,,,6.581
33053056230000,1667.059,1570.529,,,,1638.463,62913.0,19953.0,,,,43741.0,38641.0,16990.0,,,,30435.0,38.05,45.99,,,,41.031
33053056240000,1684.046,1558.207,,,,1566.378,68396.0,20432.0,,,,46234.0,39803.0,17857.0,,,,30535.0,36.787,46.637,,,,39.775
33053056250000,,1525.266,,,,1482.361,,23498.0,,,,48671.0,,15043.0,,,,27659.0,,39.031,,,,36.236
33053056260000,,1432.103,,,,1306.875,,17844.0,,,,40038.0,,12256.0,,,,22155.0,,40.718,,,,35.623
33053056270000,1942.281,1357.405,,,,1845.735,62190.0,15824.0,,,,39998.0,29363.0,10223.0,,,,20368.0,32.072,39.248,,,,33.741
33053056280000,,1490.912,,,,2084.564,,7744.0,,,,29249.0,,11827.0,,,,24925.0,,60.431,,,,46.009
33053056400000,,1779.288,,,,,,20435.0,,,,,,3258.0,,,,,,13.751,,,,
33053056410000,,2207.977,,,,1822.883,,24023.0,,,,49504.0,,13605.0,,,,24294.0,,36.157,,,,32.92
33053056420000,,1818.372,,,,1533.686,,22045.0,,,,52499.0,,9318.0,,,,16018.0,,29.71,,,,23.378
33053056430000,,,,,,,,,,,,,,,,,,,,,,,,
33053056450000,,,,,,,,,,,,,,,,,,,,,,,,
33053056460000,,,,,,,,,,,,,,,,,,,,,,,,
33053056470000,,1276.808,,,,1266.463,,32372.0,,,,80778.0,,15819.0,,,,27671.0,,32.826,,,,25.515
33053056480000,,1140.373,,,,1203.426,,45460.0,,,,89648.0,,20779.0,,,,31636.0,,31.37,,,,26.084
33053056490000,,1243.028,,,,1232.579,,33516.0,,,,76518.0,,10777.0,,,,18537.0,,24.331,,,,19.501
33053056500000,2201.724,2977.602,,,,2150.303,68761.0,10649.0,,,,34995.0,40431.0,6353.0,,,,19574.0,37.027,37.366,,,,35.87
33053056510000,2530.326,2122.614,,,,2016.72,68899.0,11373.0,,,,34018.0,39208.0,7346.0,,,,20032.0,36.268,39.244,,,,37.062
33053056520000,,,,,,,,,,,,,,,,,,,,,,,,
33053056530000,,1124.037,,,,,,22019.0,,,,,,3070.0,,,,,,12.236,,,,
33053056540000,1196.74,1169.963,,,,1152.701,54636.0,15324.0,,,,34684.0,51442.0,17106.0,,,,36066.0,48.495,52.747,,,,50.977
33053056550000,1130.554,1321.071,,,,1175.221,61891.0,15853.0,,,,38314.0,59041.0,27614.0,,,,43926.0,48.822,63.529,,,,53.412
33053056560000,,1179.181,,,,,,20923.0,,,,,,4409.0,,,,,,17.405,,,,
33053056570000,,1524.585,,,,,,16643.0,,,,,,4637.0,,,,,,21.79,,,,
33053056580000,,1270.41,,,,,,27652.0,,,,,,6624.0,,,,,,19.325,,,,
33053056590000,,,,,,,,,,,,,,,,,,,,,,,,
33053056600000,,,,,,,,,,,,,,,,,,,,,,,,
33053056660000,,,,,,,,,,,,,,,,,,,,,,,,
33053056670000,,,,,,,,,,,,,,,,,,,,,,,,
33053056680000,,,,,,,,,,,,,,,,,,,,,,,,
33053056690000,,,,,,,,,,,,,,,,,,,,,,,,
33053056700000,,,,,,,,,,,,,,,,,,,,,,,,
33053056710000,,1811.462,,,,,,13664.0,,,,,,499.0,,,,,,3.523,,,,
33053056720000,,5311.828,,,,1083.214,,135.0,,,,31902.0,,0.0,,,,21373.0,,0.0,,,,40.118
33053056730000,,1795.457,,,,1090.881,,933.0,,,,36725.0,,0.0,,,,22550.0,,0.0,,,,38.043
33053056740000,,152.933,,,,998.017,,386.0,,,,31381.0,,0.0,,,,24291.0,,0.0,,,,43.632
33053056750000,859.225,1062.353,,,,903.549,41828.0,13768.0,,,,26607.0,97425.0,39921.0,,,,67235.0,69.963,74.356,,,,71.647
33053056760000,1082.577,349.507,,,,663.265,151572.0,17434.0,,,,76365.0,52595.0,8091.0,,,,29185.0,25.761,31.698,,,,27.65
33053056770000,1091.902,382.531,,,,676.189,94545.0,18364.0,,,,56947.0,25755.0,5659.0,,,,15716.0,21.409,23.557,,,,21.629
33053056780000,1125.252,261.537,,,,579.248,159387.0,34469.0,,,,92662.0,50819.0,14129.0,,,,31773.0,24.176,29.073,,,,25.534
33053056790000,,1494.104,,,,,,23489.0,,,,,,13492.0,,,,,,36.484,,,,
33053056800000,,1331.106,,,,,,18750.0,,,,,,3081.0,,,,,,14.113,,,,
33053056810000,,1983.808,,,,,,16774.0,,,,,,12038.0,,,,,,41.781,,,,
33053056820000,,,,,,,,,,,,,,,,,,,,,,,,
33053056830000,,1566.897,,,,,,21291.0,,,,,,4708.0,,,,,,18.108,,,,
33053056840000,692.998,730.045,,,,734.035,64744.0,25774.0,,,,46048.0,97908.0,46403.0,,,,74597.0,60.195,64.291,,,,61.832
33053056850000,1754.949,1387.844,,,,1542.941,94358.0,26564.0,,,,59829.0,3376.0,0.0,,,,0.0,3.454,0.0,,,,0.0
33053056860000,,1140.318,,,,,,16598.0,,,,,,24534.0,,,,,,59.647,,,,
33053056870000,,2034.437,,,,1463.569,,12194.0,,,,38370.0,,22327.0,,,,43681.0,,64.677,,,,53.236
33053056880000,,,,,,,,,,,,,,,,,,,,,,,,
33053056890000,,,,,,,,,,,,,,,,,,,,,,,,
33053056900000,,,,,,,,,,,,,,,,,,,,,,,,
33053056910000,,,,,,,,,,,,,,,,,,,,,,,,
33053056920000,,,,,,,,,,,,,,,,,,,,,,,,
33053056930000,,1589.814,,,,,,7247.0,,,,,,21428.0,,,,,,74.727,,,,
33053056940000,1352.743,1134.677,,,,1151.366,138405.0,23658.0,,,,75209.0,28383.0,4473.0,,,,13593.0,17.017,15.901,,,,15.307
33053056950000,,1492.882,,,,1473.825,,26336.0,,,,73073.0,,18280.0,,,,44977.0,,40.972,,,,38.1
33053056960000,,,,,,,,,,,,,,,,,,,,,,,,
33053056970000,,,,,,,,,,,,,,,,,,,,,,,,
33053056980000,,,,,,,,,,,,,,,,,,,,,,,,
33053056990000,,,,,,,,,,,,,,,,,,,,,,,,
33053057020000,1019.304,1248.501,,,,1205.058,117634.0,21169.0,,,,71812.0,61285.0,18546.0,,,,42296.0,34.253,46.698,,,,37.067
33053057030000,,1695.276,,,,1548.864,,17712.0,,,,41470.0,,13766.0,,,,25358.0,,43.732,,,,37.945
33053057040000,,1702.34,,,,1495.531,,18247.0,,,,41288.0,,14556.0,,,,25528.0,,44.374,,,,38.206
33053057050000,,1727.163,,,,1445.739,,17207.0,,,,41463.0,,13139.0,,,,24492.0,,43.297,,,,37.134
33053057060000,,882.628,,,,637.239,,5977.0,,,,16133.0,,25412.0,,,,66643.0,,80.958,,,,80.51
33053057070000,,637.152,,,,595.284,,26723.0,,,,29844.0,,76280.0,,,,92493.0,,74.056,,,,75.605
33053057080000,,695.874,,,,686.778,,29134.0,,,,78124.0,,37263.0,,,,109069.0,,56.122,,,,58.266
33053057090000,,442.841,,,,604.462,,25849.0,,,,67130.0,,29983.0,,,,73850.0,,53.702,,,,52.383
33053057100000,654.465,51.025,,,,388.049,57534.0,13072.0,,,,39339.0,33239.0,9389.0,,,,23628.0,36.618,41.801,,,,37.524
33053057110000,,994.573,,,,1015.548,,14181.0,,,,29287.0,,10420.0,,,,26385.0,,42.356,,,,47.394
33053057120000,,1048.39,,,,1090.033,,23827.0,,,,62448.0,,12405.0,,,,29648.0,,34.238,,,,32.192
33053057130000,,1017.209,,,,1074.311,,20546.0,,,,47918.0,,11593.0,,,,26343.0,,36.071,,,,35.474
33053057170000,1789.732,1680.635,,,,2047.402,113501.0,20480.0,,,,61330.0,55247.0,7561.0,,,,33194.0,32.739,26.964,,,,35.117
33053057180000,2053.287,2351.379,,,,2495.7,109797.0,9428.0,,,,50305.0,70170.0,12984.0,,,,42055.0,38.99,57.933,,,,45.534
33053057190000,,1402.654,,,,,,23930.0,,,,,,4389.0,,,,,,15.498,,,,
33053057200000,,1563.678,,,,,,24879.0,,,,,,7285.0,,,,,,22.65,,,,
33053057210000,,1604.681,,,,,,28625.0,,,,,,5469.0,,,,,,16.041,,,,
33053057220000,,1691.502,,,,,,27778.0,,,,,,5500.0,,,,,,16.527,,,,
33053057230000,,1629.114,,,,1905.232,,31710.0,,,,66589.0,,4515.0,,,,8262.0,,12.464,,,,11.038
33053057240000,,1503.473,,,,1967.954,,42181.0,,,,84253.0,,5061.0,,,,8321.0,,10.713,,,,8.988
33053057250000,,1335.873,,,,1644.265,,30598.0,,,,61017.0,,4879.0,,,,9380.0,,13.753,,,,13.324
33053057320000,,1466.103,,,,1777.683,,35137.0,,,,73034.0,,2767.0,,,,7437.0,,7.3,,,,9.242
33053057330000,1448.504,1762.281,,,,1688.021,94352.0,14928.0,,,,57079.0,49416.0,9974.0,,,,32448.0,34.372,40.053,,,,36.244
33053057340000,,2085.845,,,,1843.123,,6161.0,,,,38023.0,,10092.0,,,,39948.0,,62.093,,,,51.234
33053057360000,,1512.463,,,,,,30838.0,,,,,,25788.0,,,,,,45.541,,,,
33053057390000,1477.514,1722.208,,,,1564.273,69943.0,19653.0,,,,45267.0,30570.0,12533.0,,,,22538.0,30.414,38.939,,,,33.239
33053057400000,1701.327,1822.909,,,,1720.693,73187.0,20971.0,,,,46810.0,33724.0,13921.0,,,,24710.0,31.544,39.897,,,,34.55
33053057410000,,785.326,,,,736.7,,10499.0,,,,25163.0,,32615.0,,,,55218.0,,75.648,,,,68.695
33053057420000,,959.942,,,,897.532,,7518.0,,,,20339.0,,23860.0,,,,41518.0,,76.041,,,,67.119
33053057430000,,1843.543,,,,1771.965,,22332.0,,,,50159.0,,9219.0,,,,18502.0,,29.219,,,,26.947
33053057440000,2346.726,1676.881,,,,2330.674,75882.0,23855.0,,,,49082.0,25570.0,10156.0,,,,15112.0,25.204,29.861,,,,23.541
33053057460000,,,,,,,,,,,,,,,,,,,,,,,,
33053057510000,,1479.54,,,,,,30108.0,,,,,,9885.0,,,,,,24.717,,,,
33053057520000,,1693.514,,,,,,1850.0,,,,,,4302.0,,,,,,69.928,,,,
33053057530000,,1462.31,,,,,,2693.0,,,,,,1724.0,,,,,,39.031,,,,
33053057540000,,2609.113,,,,,,3753.0,,,,,,3678.0,,,,,,49.495,,,,
33053057580000,750.349,973.672,,,,824.384,58742.0,20304.0,,,,40471.0,79757.0,32062.0,,,,56586.0,57.587,61.227,,,,58.302
33053057590000,,569.435,,,,720.559,,12414.0,,,,33546.0,,40866.0,,,,94899.0,,76.7,,,,73.883
33053057600000,,675.768,,,,696.664,,22506.0,,,,42730.0,,37751.0,,,,68581.0,,62.65,,,,61.612
33053057710000,,735.675,,,,841.497,,30420.0,,,,97776.0,,37807.0,,,,77905.0,,55.414,,,,44.345
33053057720000,,963.272,,,,647.235,,9043.0,,,,14905.0,,45490.0,,,,76733.0,,83.417,,,,83.735
33053057730000,,732.247,,,,800.176,,35279.0,,,,72089.0,,62064.0,,,,132461.0,,63.758,,,,64.757
33053057740000,808.25,973.392,,,,859.345,28456.0,8162.0,,,,18894.0,90481.0,28260.0,,,,60292.0,76.075,77.59,,,,76.14
33053057750000,,1616.412,,,,921.251,,11375.0,,,,24696.0,,24815.0,,,,51600.0,,68.569,,,,67.631
33053057760000,,1294.732,,,,,,4901.0,,,,,,16617.0,,,,,,77.224,,,,
33053057770000,,3326.694,,,,,,745.0,,,,,,12223.0,,,,,,94.255,,,,
33053057780000,,670.117,,,,,,9401.0,,,,,,32532.0,,,,,,77.581,,,,
33053057790000,956.71,24.927,,,,440.951,115340.0,17509.0,,,,65065.0,33942.0,4853.0,,,,19910.0,22.737,21.702,,,,23.43
33053057800000,807.944,24.926,,,,415.704,178771.0,40106.0,,,,110002.0,50396.0,17990.0,,,,35263.0,21.991,30.966,,,,24.275
33053057810000,1168.285,0.0,,,,580.42,172476.0,29136.0,,,,101928.0,56322.0,10947.0,,,,32926.0,24.616,27.311,,,,24.416
33053057940000,,1571.064,,,,1716.81,,30503.0,,,,76797.0,,15654.0,,,,30318.0,,33.915,,,,28.304
33053057950000,,1668.674,,,,,,35932.0,,,,,,2812.0,,,,,,7.258,,,,
33053057960000,,,,,,,,,,,,,,,,,,,,,,,,
33053057970000,,,,,,,,,,,,,,,,,,,,,,,,
33053057980000,,1499.102,,,,,,20811.0,,,,,,14300.0,,,,,,40.728,,,,
33053058000000,1947.25,2175.24,,,,2028.801,53180.0,16597.0,,,,36006.0,57403.0,24447.0,,,,43946.0,51.909,59.563,,,,54.965
33053058020000,,960.521,,,,726.043,,12285.0,,,,27599.0,,25684.0,,,,45037.0,,67.645,,,,62.004
33053058030000,1551.367,1738.542,,,,1621.473,65749.0,19267.0,,,,42329.0,31893.0,13405.0,,,,22607.0,32.663,41.029,,,,34.814
33053058040000,1588.849,1774.651,,,,1629.65,66620.0,19114.0,,,,42642.0,32866.0,12001.0,,,,21613.0,33.036,38.57,,,,33.636
33053058050000,,905.604,,,,586.982,,19649.0,,,,71965.0,,11629.0,,,,29302.0,,37.179,,,,28.935
33053058070000,,917.869,,,,610.91,,23561.0,,,,75249.0,,16516.0,,,,37026.0,,41.211,,,,32.978
33053058080000,,857.092,,,,617.897,,27648.0,,,,76150.0,,26638.0,,,,54106.0,,49.07,,,,41.538
33053058090000,1496.106,1238.063,,,,1254.933,120860.0,12580.0,,,,65408.0,27698.0,3326.0,,,,18521.0,18.645,20.91,,,,22.067
33053058100000,1325.952,1278.954,,,,1140.277,96956.0,9080.0,,,,50705.0,19203.0,7743.0,,,,15579.0,16.532,46.026,,,,23.503
33053058110000,1267.719,1107.933,,,,1175.031,95856.0,9754.0,,,,53442.0,15595.0,3973.0,,,,13050.0,13.993,28.943,,,,19.626
33053058120000,1264.946,1274.954,,,,1199.971,117438.0,10285.0,,,,67357.0,18590.0,4152.0,,,,14122.0,13.666,28.759,,,,17.332
33053058130000,,,,,,,,,,,,,,,,,,,,,,,,
33053058140000,,,,,,,,,,,,,,,,,,,,,,,,
33053058150000,,308.09,,,,,,31942.0,,,,,,8024.0,,,,,,20.077,,,,
33053058160000,,1448.296,,,,,,19547.0,,,,,,32661.0,,,,,,62.559,,,,
33053058170000,,1398.035,,,,,,15306.0,,,,,,30061.0,,,,,,66.262,,,,
33053058180000,,1911.889,,,,1890.789,,30828.0,,,,63680.0,,19088.0,,,,30569.0,,38.24,,,,32.434
33053058190000,,1495.285,,,,1810.379,,18043.0,,,,41231.0,,13513.0,,,,23708.0,,42.822,,,,36.508
33053058200000,,1951.994,,,,,,16998.0,,,,,,19220.0,,,,,,53.068,,,,
33053058220000,,1522.445,,,,,,21298.0,,,,,,5630.0,,,,,,20.908,,,,
33053058230000,,1629.192,,,,,,13725.0,,,,,,4366.0,,,,,,24.134,,,,
33053058240000,,1102.991,,,,960.546,,46524.0,,,,91372.0,,4478.0,,,,8805.0,,8.78,,,,8.789
33053058250000,,1683.126,,,,1232.489,,5687.0,,,,45448.0,,6122.0,,,,25769.0,,51.842,,,,36.184
33053058260000,,1493.915,,,,1459.003,,15396.0,,,,78542.0,,7999.0,,,,42203.0,,34.191,,,,34.952
